tic,datadate,gvkeyx,conm,spmi,prccd,prccddiv
I0124,2023-09-11,156765,Russell 2000,,4610.49550000,9841.75751000
I0124,2023-09-12,156765,Russell 2000,,4610.93767000,9843.04226000
I0124,2023-09-13,156765,Russell 2000,,4574.95027000,9766.96553000
I0124,2023-09-14,156765,Russell 2000,,4639.05055000,9907.14628000
I0124,2023-09-15,156765,Russell 2000,,4590.34213000,9803.30808000
I0124,2023-09-18,156765,Russell 2000,,4558.70003000,9735.94530000
I0124,2023-09-19,156765,Russell 2000,,4539.37853000,9694.98136000
I0124,2023-09-20,156765,Russell 2000,,4498.55836000,9608.03812000
I0124,2023-09-21,156765,Russell 2000,,4428.28595000,9458.18035000
I0124,2023-09-22,156765,Russell 2000,,4415.05740000,9430.18306000
I0124,2023-09-25,156765,Russell 2000,,4434.28450000,9471.35809000
I0124,2023-09-26,156765,Russell 2000,,4378.04317000,9351.29276000
I0124,2023-09-27,156765,Russell 2000,,4421.02256000,9443.37716000
I0124,2023-09-28,156765,Russell 2000,,4459.31725000,9530.45367000
I0124,2023-09-29,156765,Russell 2000,,4436.42853000,9482.23822000
I0124,2023-10-02,156765,Russell 2000,,4366.13347000,9332.65351000
I0124,2023-10-03,156765,Russell 2000,,4292.41008000,9175.46225000
I0124,2023-10-04,156765,Russell 2000,,4297.03396000,9185.49618000
I0124,2023-10-05,156765,Russell 2000,,4303.23813000,9199.32790000
I0124,2023-10-06,156765,Russell 2000,,4338.15236000,9274.25541000
I0124,2023-10-09,156765,Russell 2000,,4364.08628000,9329.69787000
I0124,2023-10-10,156765,Russell 2000,,4413.67277000,9435.76979000
I0124,2023-10-11,156765,Russell 2000,,4407.08498000,9422.00158000
I0124,2023-10-12,156765,Russell 2000,,4310.05798000,9215.33763000
I0124,2023-10-13,156765,Russell 2000,,4273.91589000,9138.29351000
I0124,2023-10-16,156765,Russell 2000,,4341.88688000,9283.73947000
I0124,2023-10-17,156765,Russell 2000,,4389.06860000,9384.66535000
I0124,2023-10-18,156765,Russell 2000,,4296.52704000,9186.90766000
I0124,2023-10-19,156765,Russell 2000,,4231.64360000,9048.72811000
I0124,2023-10-20,156765,Russell 2000,,4177.19156000,8932.56649000
I0124,2023-10-23,156765,Russell 2000,,4140.14275000,8853.48696000
I0124,2023-10-24,156765,Russell 2000,,4173.98642000,8926.00675000
I0124,2023-10-25,156765,Russell 2000,,4104.21560000,8776.93844000
I0124,2023-10-26,156765,Russell 2000,,4118.07062000,8806.77615000
I0124,2023-10-27,156765,Russell 2000,,4068.20221000,8700.24451000
I0124,2023-10-30,156765,Russell 2000,,4093.93046000,8755.76143000
I0124,2023-10-31,156765,Russell 2000,,4131.18897000,8835.56005000
I0124,2023-11-01,156765,Russell 2000,,4149.63343000,8875.32347000
I0124,2023-11-02,156765,Russell 2000,,4260.24570000,9112.62466000
I0124,2023-11-03,156765,Russell 2000,,4375.79525000,9360.52753000
I0124,2023-11-06,156765,Russell 2000,,4319.21510000,9239.87982000
I0124,2023-11-07,156765,Russell 2000,,4307.31743000,9214.98529000
I0124,2023-11-08,156765,Russell 2000,,4259.89165000,9114.33538000
I0124,2023-11-09,156765,Russell 2000,,4193.21295000,8972.45318000
I0124,2023-11-10,156765,Russell 2000,,4238.16191000,9069.73050000
I0124,2023-11-13,156765,Russell 2000,,4238.60175000,9071.49511000
I0124,2023-11-14,156765,Russell 2000,,4469.28842000,9567.77365000
I0124,2023-11-15,156765,Russell 2000,,4476.48610000,9583.69900000
I0124,2023-11-16,156765,Russell 2000,,4408.23308000,9438.94824000
I0124,2023-11-17,156765,Russell 2000,,4467.90260000,9567.49583000
I0124,2023-11-20,156765,Russell 2000,,4491.05782000,9617.46097000
I0124,2023-11-21,156765,Russell 2000,,4431.85774000,9491.01294000
I0124,2023-11-22,156765,Russell 2000,,4462.36994000,9557.31498000
I0124,2023-11-24,156765,Russell 2000,,4492.09345000,9621.35298000
I0124,2023-11-27,156765,Russell 2000,,4476.32144000,9587.74141000
I0124,2023-11-28,156765,Russell 2000,,4455.57984000,9543.78484000
I0124,2023-11-29,156765,Russell 2000,,4482.91754000,9603.56764000
I0124,2023-11-30,156765,Russell 2000,,4495.86967000,9635.26254000
I0124,2023-12-01,156765,Russell 2000,,4629.13310000,9921.12434000
I0124,2023-12-04,156765,Russell 2000,,4677.28442000,10024.66275000
I0124,2023-12-05,156765,Russell 2000,,4612.72706000,9886.49670000
I0124,2023-12-06,156765,Russell 2000,,4602.81124000,9865.41052000
I0124,2023-12-07,156765,Russell 2000,,4643.07537000,9952.76622000
I0124,2023-12-08,156765,Russell 2000,,4674.30436000,10020.26406000
I0124,2023-12-11,156765,Russell 2000,,4681.42191000,10035.60305000
I0124,2023-12-12,156765,Russell 2000,,4675.42745000,10023.26623000
I0124,2023-12-13,156765,Russell 2000,,4840.04063000,10376.66629000
I0124,2023-12-14,156765,Russell 2000,,4971.78237000,10662.62696000
I0124,2023-12-15,156765,Russell 2000,,4933.53948000,10580.91876000
I0124,2023-12-18,156765,Russell 2000,,4926.80617000,10566.75915000
I0124,2023-12-19,156765,Russell 2000,,5022.57786000,10772.37277000
I0124,2023-12-20,156765,Russell 2000,,4927.84668000,10569.46493000
I0124,2023-12-21,156765,Russell 2000,,5012.91386000,10752.08869000
I0124,2023-12-22,156765,Russell 2000,,5054.90769000,10842.55399000
I0124,2023-12-26,156765,Russell 2000,,5117.61461000,10977.35663000
I0124,2023-12-27,156765,Russell 2000,,5135.06172000,11015.08510000
I0124,2023-12-28,156765,Russell 2000,,5115.48136000,10978.86467000
I0124,2023-12-29,156765,Russell 2000,,5037.78939000,10812.53373000
I0124,2024-01-02,156765,Russell 2000,,5002.30310000,10736.67162000
I0124,2024-01-03,156765,Russell 2000,,4869.10668000,10451.20446000
I0124,2024-01-04,156765,Russell 2000,,4865.44424000,10443.89582000
I0124,2024-01-05,156765,Russell 2000,,4849.07964000,10408.92435000
I0124,2024-01-08,156765,Russell 2000,,4943.18120000,10610.92065000
I0124,2024-01-09,156765,Russell 2000,,4891.06346000,10499.10746000
I0124,2024-01-10,156765,Russell 2000,,4896.59493000,10511.04526000
I0124,2024-01-11,156765,Russell 2000,,4859.80143000,10432.94904000
I0124,2024-01-12,156765,Russell 2000,,4848.63555000,10409.13406000
I0124,2024-01-16,156765,Russell 2000,,4789.83573000,10283.02259000
I0124,2024-01-17,156765,Russell 2000,,4754.69953000,10207.73773000
I0124,2024-01-18,156765,Russell 2000,,4780.76320000,10264.16102000
I0124,2024-01-19,156765,Russell 2000,,4832.30225000,10375.01547000
I0124,2024-01-22,156765,Russell 2000,,4929.20182000,10583.17099000
I0124,2024-01-23,156765,Russell 2000,,4911.52470000,10545.23063000
I0124,2024-01-24,156765,Russell 2000,,4875.72853000,10468.58267000
I0124,2024-01-25,156765,Russell 2000,,4910.55546000,10543.44175000
I0124,2024-01-26,156765,Russell 2000,,4916.65189000,10556.58749000
I0124,2024-01-29,156765,Russell 2000,,4998.89548000,10733.25659000
I0124,2024-01-30,156765,Russell 2000,,4961.14998000,10652.75661000
I0124,2024-01-31,156765,Russell 2000,,4839.63463000,10391.99596000
I0124,2024-02-01,156765,Russell 2000,,4906.92815000,10536.83653000
I0124,2024-02-02,156765,Russell 2000,,4877.88178000,10475.07749000
I0124,2024-02-05,156765,Russell 2000,,4814.53194000,10339.56197000
I0124,2024-02-06,156765,Russell 2000,,4855.25671000,10427.44060000
I0124,2024-02-07,156765,Russell 2000,,4847.13355000,10410.28060000
I0124,2024-02-08,156765,Russell 2000,,4920.05124000,10568.18783000
I0124,2024-02-09,156765,Russell 2000,,4995.33559000,10730.16804000
I0124,2024-02-12,156765,Russell 2000,,5082.97895000,10919.04280000
I0124,2024-02-13,156765,Russell 2000,,4881.46751000,10486.50779000
I0124,2024-02-14,156765,Russell 2000,,5000.57914000,10744.05745000
I0124,2024-02-15,156765,Russell 2000,,5123.29167000,11008.44713000
I0124,2024-02-16,156765,Russell 2000,,5051.88142000,10855.73070000
I0124,2024-02-20,156765,Russell 2000,,4980.80127000,10703.35698000
I0124,2024-02-21,156765,Russell 2000,,4957.43936000,10653.43030000
I0124,2024-02-22,156765,Russell 2000,,5004.89357000,10756.50095000
I0124,2024-02-23,156765,Russell 2000,,5011.97878000,10772.12966000
I0124,2024-02-26,156765,Russell 2000,,5042.49630000,10837.86330000
I0124,2024-02-27,156765,Russell 2000,,5109.94357000,10983.06153000
I0124,2024-02-28,156765,Russell 2000,,5070.67530000,10899.73048000
I0124,2024-02-29,156765,Russell 2000,,5106.80097000,10979.57717000
I0124,2024-03-01,156765,Russell 2000,,5160.36401000,11095.65417000
I0124,2024-03-04,156765,Russell 2000,,5155.18021000,11085.46669000
I0124,2024-03-05,156765,Russell 2000,,5103.98016000,10975.92971000
I0124,2024-03-06,156765,Russell 2000,,5139.72094000,11053.13829000
I0124,2024-03-07,156765,Russell 2000,,5181.10478000,11144.04678000
I0124,2024-03-08,156765,Russell 2000,,5176.06627000,11133.82474000
I0124,2024-03-11,156765,Russell 2000,,5134.23567000,11044.37468000
I0124,2024-03-12,156765,Russell 2000,,5133.23267000,11043.04204000
I0124,2024-03-13,156765,Russell 2000,,5148.72339000,11077.15784000
I0124,2024-03-14,156765,Russell 2000,,5047.98208000,10864.78386000
I0124,2024-03-15,156765,Russell 2000,,5068.22908000,10908.67245000
I0124,2024-03-18,156765,Russell 2000,,5031.97724000,10830.82930000
I0124,2024-03-19,156765,Russell 2000,,5059.24348000,10889.72430000
I0124,2024-03-20,156765,Russell 2000,,5156.59990000,11099.52109000
I0124,2024-03-21,156765,Russell 2000,,5215.45143000,11226.51723000
I0124,2024-03-22,156765,Russell 2000,,5149.43687000,11084.59374000
I0124,2024-03-25,156765,Russell 2000,,5154.81811000,11096.32014000
I0124,2024-03-26,156765,Russell 2000,,5144.87694000,11075.13061000
I0124,2024-03-27,156765,Russell 2000,,5254.68865000,11317.30613000
I0124,2024-03-28,156765,Russell 2000,,5280.03496000,11372.63420000
I0124,2024-04-01,156765,Russell 2000,,5226.08050000,11256.45767000
I0124,2024-04-02,156765,Russell 2000,,5132.13711000,11054.37306000
I0124,2024-04-03,156765,Russell 2000,,5159.88781000,11114.60406000
I0124,2024-04-04,156765,Russell 2000,,5104.27910000,10995.45525000
I0124,2024-04-05,156765,Russell 2000,,5128.24330000,11047.41783000
I0124,2024-04-08,156765,Russell 2000,,5153.69811000,11102.50158000
I0124,2024-04-09,156765,Russell 2000,,5171.31106000,11140.57720000
I0124,2024-04-10,156765,Russell 2000,,5041.05772000,10860.21787000
I0124,2024-04-11,156765,Russell 2000,,5076.38518000,10936.86740000
I0124,2024-04-12,156765,Russell 2000,,4978.39277000,10726.28348000
I0124,2024-04-15,156765,Russell 2000,,4910.13221000,10579.32387000
I0124,2024-04-16,156765,Russell 2000,,4889.67223000,10535.33231000
I0124,2024-04-17,156765,Russell 2000,,4841.13801000,10430.90955000
I0124,2024-04-18,156765,Russell 2000,,4828.73906000,10404.58805000
I0124,2024-04-19,156765,Russell 2000,,4840.41467000,10429.99932000
I0124,2024-04-22,156765,Russell 2000,,4889.66271000,10536.23011000
I0124,2024-04-23,156765,Russell 2000,,4977.07288000,10724.59438000
I0124,2024-04-24,156765,Russell 2000,,4959.13640000,10686.11360000
I0124,2024-04-25,156765,Russell 2000,,4923.57623000,10609.71692000
I0124,2024-04-26,156765,Russell 2000,,4975.47324000,10721.87201000
I0124,2024-04-29,156765,Russell 2000,,5010.33445000,10797.57232000
I0124,2024-04-30,156765,Russell 2000,,4905.65445000,10572.19873000
I0124,2024-05-01,156765,Russell 2000,,4921.36894000,10606.29642000
I0124,2024-05-02,156765,Russell 2000,,5010.54572000,10798.73542000
I0124,2024-05-03,156765,Russell 2000,,5059.28379000,10904.76503000
I0124,2024-05-06,156765,Russell 2000,,5121.29527000,11039.01951000
I0124,2024-05-07,156765,Russell 2000,,5131.16300000,11060.72724000
I0124,2024-05-08,156765,Russell 2000,,5107.52799000,11010.27392000
I0124,2024-05-09,156765,Russell 2000,,5153.49991000,11110.36731000
I0124,2024-05-10,156765,Russell 2000,,5119.06769000,11036.70354000
I0124,2024-05-13,156765,Russell 2000,,5124.89706000,11049.41050000
I0124,2024-05-14,156765,Russell 2000,,5183.47530000,11177.12454000
I0124,2024-05-15,156765,Russell 2000,,5242.53768000,11304.94907000
I0124,2024-05-16,156765,Russell 2000,,5209.70335000,11235.56460000
I0124,2024-05-17,156765,Russell 2000,,5208.38175000,11234.10902000
I0124,2024-05-20,156765,Russell 2000,,5225.24061000,11271.22935000
I0124,2024-05-21,156765,Russell 2000,,5214.94097000,11249.82795000
I0124,2024-05-22,156765,Russell 2000,,5173.57180000,11161.13471000
I0124,2024-05-23,156765,Russell 2000,,5090.81164000,10983.39382000
I0124,2024-05-24,156765,Russell 2000,,5143.64532000,11097.67570000
I0124,2024-05-28,156765,Russell 2000,,5136.64577000,11082.57380000
I0124,2024-05-29,156765,Russell 2000,,5060.44054000,10918.27294000
I0124,2024-05-30,156765,Russell 2000,,5111.16212000,11028.10385000
I0124,2024-05-31,156765,Russell 2000,,5144.78409000,11102.57661000
I0124,2024-06-03,156765,Russell 2000,,5118.83425000,11047.67191000
I0124,2024-06-04,156765,Russell 2000,,5054.86420000,10909.92462000
I0124,2024-06-05,156765,Russell 2000,,5129.24313000,11071.00231000
I0124,2024-06-06,156765,Russell 2000,,5093.37331000,10994.30161000
I0124,2024-06-07,156765,Russell 2000,,5036.49464000,10873.02555000
I0124,2024-06-10,156765,Russell 2000,,5049.07285000,10900.88646000
I0124,2024-06-11,156765,Russell 2000,,5031.01011000,10862.07907000
I0124,2024-06-12,156765,Russell 2000,,5112.41164000,11038.95089000
I0124,2024-06-13,156765,Russell 2000,,5067.20513000,10941.82753000
I0124,2024-06-14,156765,Russell 2000,,4985.81026000,10769.29077000
I0124,2024-06-17,156765,Russell 2000,,5025.19853000,10854.74408000
I0124,2024-06-18,156765,Russell 2000,,5033.20620000,10872.39713000
I0124,2024-06-20,156765,Russell 2000,,5013.72367000,10830.56667000
I0124,2024-06-21,156765,Russell 2000,,5025.26325000,10855.76675000
I0124,2024-06-24,156765,Russell 2000,,5047.08395000,10903.20316000
I0124,2024-06-25,156765,Russell 2000,,5026.03743000,10857.78431000
I0124,2024-06-26,156765,Russell 2000,,5015.53404000,10835.17539000
I0124,2024-06-27,156765,Russell 2000,,5065.79314000,10944.07762000
I0124,2024-06-28,156765,Russell 2000,,5089.02799000,10999.87433000
I0124,2024-07-01,156765,Russell 2000,,5045.22801000,10905.87918000
I0124,2024-07-02,156765,Russell 2000,,5054.68478000,10926.34933000
I0124,2024-07-03,156765,Russell 2000,,5061.52521000,10941.64244000
I0124,2024-07-05,156765,Russell 2000,,5036.92791000,10889.05938000
I0124,2024-07-08,156765,Russell 2000,,5066.60737000,10953.48735000
I0124,2024-07-09,156765,Russell 2000,,5043.75284000,10904.58417000
I0124,2024-07-10,156765,Russell 2000,,5099.12550000,11024.44385000
I0124,2024-07-11,156765,Russell 2000,,5281.25159000,11418.63280000
I0124,2024-07-12,156765,Russell 2000,,5338.98401000,11543.89162000
I0124,2024-07-15,156765,Russell 2000,,5435.30563000,11752.50460000
I0124,2024-07-16,156765,Russell 2000,,5625.79968000,12164.41284000
I0124,2024-07-17,156765,Russell 2000,,5566.14254000,12035.55397000
I0124,2024-07-18,156765,Russell 2000,,5463.29685000,11813.28867000
I0124,2024-07-19,156765,Russell 2000,,5428.65633000,11738.86039000
I0124,2024-07-22,156765,Russell 2000,,5518.87294000,11934.20332000
I0124,2024-07-23,156765,Russell 2000,,5575.07958000,12055.87859000
I0124,2024-07-24,156765,Russell 2000,,5456.05491000,11798.50612000
I0124,2024-07-25,156765,Russell 2000,,5524.66662000,11947.00365000
I0124,2024-07-26,156765,Russell 2000,,5616.84039000,12146.56489000
I0124,2024-07-29,156765,Russell 2000,,5555.36580000,12013.91442000
I0124,2024-07-30,156765,Russell 2000,,5574.77011000,12055.87777000
I0124,2024-07-31,156765,Russell 2000,,5602.96082000,12117.45222000
I0124,2024-08-01,156765,Russell 2000,,5433.16318000,11750.50225000
I0124,2024-08-02,156765,Russell 2000,,5242.16679000,11337.73306000
I0124,2024-08-05,156765,Russell 2000,,5067.82899000,10962.00589000
I0124,2024-08-06,156765,Russell 2000,,5130.30956000,11097.44108000
I0124,2024-08-07,156765,Russell 2000,,5057.75998000,10940.71717000
I0124,2024-08-08,156765,Russell 2000,,5180.31964000,11206.31281000
I0124,2024-08-09,156765,Russell 2000,,5171.59943000,11188.50859000
I0124,2024-08-12,156765,Russell 2000,,5124.79354000,11087.90383000
I0124,2024-08-13,156765,Russell 2000,,5207.08214000,11266.35228000
I0124,2024-08-14,156765,Russell 2000,,5180.06028000,11208.64499000
I0124,2024-08-15,156765,Russell 2000,,5307.17896000,11485.43830000
I0124,2024-08-16,156765,Russell 2000,,5323.21364000,11521.59338000
I0124,2024-08-19,156765,Russell 2000,,5386.78873000,11660.60431000
I0124,2024-08-20,156765,Russell 2000,,5323.87563000,11524.71366000
I0124,2024-08-21,156765,Russell 2000,,5394.38034000,11677.42845000
I0124,2024-08-22,156765,Russell 2000,,5343.36460000,11567.89016000
I0124,2024-08-23,156765,Russell 2000,,5514.03183000,11938.15986000
I0124,2024-08-26,156765,Russell 2000,,5512.09555000,11934.49922000
I0124,2024-08-27,156765,Russell 2000,,5475.00157000,11854.41724000
I0124,2024-08-28,156765,Russell 2000,,5439.31056000,11777.30343000
I0124,2024-08-29,156765,Russell 2000,,5474.96752000,11854.98755000
I0124,2024-08-30,156765,Russell 2000,,5511.37760000,11936.44355000
I0124,2024-09-03,156765,Russell 2000,,5341.33548000,11568.87715000
I0124,2024-09-04,156765,Russell 2000,,5331.40856000,11547.49711000
I0124,2024-09-05,156765,Russell 2000,,5298.69106000,11477.50678000
I0124,2024-09-06,156765,Russell 2000,,5197.67476000,11259.81869000
I0124,2024-09-09,156765,Russell 2000,,5213.49971000,11294.20581000
I0124,2024-09-10,156765,Russell 2000,,5212.65445000,11292.83498000
I0124,2024-09-11,156765,Russell 2000,,5228.58745000,11328.18281000
I0124,2024-09-12,156765,Russell 2000,,5292.16299000,11466.52775000
I0124,2024-09-13,156765,Russell 2000,,5424.03940000,11754.53479000
I0124,2024-09-16,156765,Russell 2000,,5440.63838000,11792.04883000
I0124,2024-09-17,156765,Russell 2000,,5481.16588000,11879.97406000
I0124,2024-09-18,156765,Russell 2000,,5483.30192000,11884.60525000
I0124,2024-09-19,156765,Russell 2000,,5598.53979000,12134.65360000
I0124,2024-09-20,156765,Russell 2000,,5536.86137000,12001.40284000
I0124,2024-09-23,156765,Russell 2000,,5517.95520000,11960.79794000
I0124,2024-09-24,156765,Russell 2000,,5527.18210000,11981.07097000
I0124,2024-09-25,156765,Russell 2000,,5461.22178000,11838.17330000
I0124,2024-09-26,156765,Russell 2000,,5492.08717000,11905.31029000
I0124,2024-09-27,156765,Russell 2000,,5528.95136000,11985.84758000
I0124,2024-09-30,156765,Russell 2000,,5542.03717000,12019.86734000
I0124,2024-10-01,156765,Russell 2000,,5460.17935000,11843.04380000
I0124,2024-10-02,156765,Russell 2000,,5455.14020000,11832.14734000
I0124,2024-10-03,156765,Russell 2000,,5418.21116000,11752.19348000
I0124,2024-10-04,156765,Russell 2000,,5499.35969000,11928.58704000
I0124,2024-10-07,156765,Russell 2000,,5450.38140000,11822.54786000
I0124,2024-10-08,156765,Russell 2000,,5455.08754000,11833.02634000
I0124,2024-10-09,156765,Russell 2000,,5469.00832000,11863.64959000
I0124,2024-10-10,156765,Russell 2000,,5438.77264000,11798.14158000
I0124,2024-10-11,156765,Russell 2000,,5553.07229000,12046.89162000
I0124,2024-10-14,156765,Russell 2000,,5588.43462000,12123.60703000
I0124,2024-10-15,156765,Russell 2000,,5591.36685000,12130.34727000
I0124,2024-10-16,156765,Russell 2000,,5682.96619000,12329.07000000
I0124,2024-10-17,156765,Russell 2000,,5668.49048000,12297.94442000
I0124,2024-10-18,156765,Russell 2000,,5656.65732000,12272.64140000
I0124,2024-10-21,156765,Russell 2000,,5566.24696000,12076.53195000
I0124,2024-10-22,156765,Russell 2000,,5545.91149000,12032.50473000
I0124,2024-10-23,156765,Russell 2000,,5501.94724000,11937.19032000
I0124,2024-10-24,156765,Russell 2000,,5514.58098000,11964.62032000
I0124,2024-10-25,156765,Russell 2000,,5487.42331000,11906.03951000
I0124,2024-10-28,156765,Russell 2000,,5577.07496000,12100.97038000
I0124,2024-10-29,156765,Russell 2000,,5562.21440000,12068.72638000
I0124,2024-10-30,156765,Russell 2000,,5549.65731000,12041.69029000
I0124,2024-10-31,156765,Russell 2000,,5459.23462000,11846.25552000
